sale_id,sale_date,product_id,product_name,category,quantity,unit_price,total_price,customer_id,customer_name,country
a2d6bc43-9855-469b-8983-2d5d6ae55fd9,2023-12-10,71aaedf6-119f-46f8-b4fa-2ba6ef6c2805,Story,Electronics,5,355.05,1775.25,359550ae-14cc-4466-a752-a4b4aae45c63,Rachel Barrett,Guyana
163ed84d-0170-49bb-99c1-ab0e68a5e296,2024-06-14,92d9095d-6476-485f-984f-72e3135ce4a9,System,Food,1,252.18,252.18,dd2bc06d-6559-4385-ba38-496f07bb3673,Richard Martin,Sweden
c13060d8-ae5e-45d4-8267-7b382a85817b,2023-11-19,e56c8d8c-680f-4e22-8b1f-cb1c98312c0f,Section,Clothing,14,348.67,4881.38,94daeef5-39a7-4e48-bf20-ee2651dc0528,Jennifer Diaz,Haiti
14082a45-00aa-42f0-9629-061668e56336,2023-11-25,00e6df02-3672-4ecd-92d7-55af64286b8c,None,Books,1,162.2,162.2,d5771fd3-efec-4f31-8054-690811161812,Daniel Bartlett,Mayotte
2e235385-82c1-4d89-9070-423a5ce316db,2023-12-10,ebe1ef41-2e1f-4523-bca0-f3835523de73,Save,Furniture,6,392.0,2352.0,d07829cf-4133-4f44-8fe8-2b8f34f14002,Ashlee Mitchell,Brazil
dd083d76-7b71-41c1-bcb8-45bc1b9e7f23,2023-12-13,33e8d4f1-a21a-49bf-b39e-96daec5ea697,Power,Food,15,338.48,5077.2,f7d3451b-0f19-4b87-95e6-2b597ed0bce6,Kimberly Fernandez,Vietnam
97ed00a7-ab24-4d57-8c7c-7fe61ad5d27d,2023-11-02,927b978b-c15d-4ade-af39-7fabaaca5864,Indicate,Food,10,24.62,246.2,cede9a69-8179-4f06-a497-415fce460830,Nicole White,Bulgaria
6a2cc95b-f70a-4172-b093-2e98c2938297,2024-02-05,ca9f9b3c-2449-47ff-83c4-b6a0a230f9db,Relationship,Furniture,4,380.84,1523.36,b7d3295b-4b1c-46d4-a97e-619e8e8f30cf,Brenda Jackson,Gibraltar
1bd441b5-6835-450a-a25b-6b005db0dd86,2024-04-12,30eb7493-964d-4d2e-9233-a322145e489d,Manager,Electronics,5,480.89,2404.45,5749ae2b-9940-48b4-bac6-a452934948df,Troy Wheeler,Peru
785607a2-a389-4fb0-8244-b4484fb84171,2024-01-12,d13912a6-73fd-44db-90d8-802847468b09,Building,Clothing,16,328.82,5261.12,c6af4376-8c1d-4056-bba0-25b8e6e7ba52,Karen Roberts,American Samoa
a2e16d6a-03bc-405e-a06f-e55af5f107fd,2023-11-11,bdcf0b64-7bfb-4cc7-a8ae-329389ea2f8e,Major,Electronics,1,256.29,256.29,b08ef975-0aea-4f92-862b-cb63aafdc633,Terri Ellis,Latvia
2467943e-71b5-4fd3-8a19-a1b02dbd31f5,2024-03-29,ab0060eb-46be-48cd-a24f-6840066b07cf,Ago,Furniture,1,130.31,130.31,3ce051cb-e5db-487e-8ae7-762cceb5ab77,Mary Cortez,Liberia
6a6299ed-748d-4a56-9d35-c7eeb50f02d6,2024-05-31,f6b6213a-ad42-462c-b9a1-c4b6bfa5de64,Especially,Food,15,361.76,5426.4,79f3a8e6-f7fe-4405-aac6-d6c42e179834,Gina Mullen,Gibraltar
8af6f7a1-1365-4647-9110-12c1c92eabec,2024-07-13,940f5456-002f-4c8b-8c1b-9a261126c50f,Oil,Clothing,12,229.11,2749.32,333ca45c-42c7-4b3f-9674-a81932a2272f,Kelly Smith,Saudi Arabia
ece447bd-bb1e-48c5-aec2-1b3b56280591,2024-08-23,30fbace7-1162-4093-a566-58f115b40a81,Case,Electronics,18,320.81,5774.58,0dae9e27-e167-41d1-bc48-b1640a3b4817,Jasmine Russo,Saint Barthelemy
73a684e8-4f72-4bc2-b2e9-b2c1e6683d05,2024-03-23,71af423a-f7eb-47cd-ac29-e4dfecbb69cf,Now,Books,5,475.26,2376.3,588334c5-5022-4480-8660-3a49b4d74782,Sonya Roberts,United States of America
29cfc296-d72b-458f-a785-286b75ad29e1,2024-03-13,7b1cff6a-3948-46db-ba1f-244d4d56e2d1,Sure,Furniture,8,372.38,2979.04,5ccd50c8-538d-48da-8c99-e1210c52eb51,Jonathan Hawkins,Bangladesh
93bfc1f2-9693-4180-85d5-c38bd903e2c1,2024-08-13,8ba0bf59-8bde-4641-ad5c-9799f9cd3a8a,Skill,Clothing,10,89.71,897.1,debcb8d0-7ad9-47f6-87c1-17cf285c4eb4,Robert Hess,Kuwait
a5c26018-e784-45bc-bf8a-aff5c0fa6950,2023-12-14,88654647-2d8b-4348-8dae-d676dd0a025f,Cup,Furniture,11,89.47,984.17,660205a5-3aa7-4130-8777-ee6f061cbdf1,Amanda Thompson DDS,Hong Kong
f3507ae3-be48-4cea-918d-011db88b0d01,2024-08-09,e5669181-db2d-48fa-86fb-be80fb5747ff,Chair,Electronics,4,329.07,1316.28,1806cdf1-5023-403f-a32f-219baa731349,Brianna Castro,Nigeria
0594ed90-befd-46b4-b846-f5380f2d9d80,2024-01-08,e52a7898-b108-4c37-9188-7e16ae6af85f,Laugh,Books,8,409.58,3276.64,04b7c5fa-c3f6-4c41-a06b-a910ec3ab55d,Kara Arellano,Spain
b73130ed-49cf-43aa-a3b0-0f559fe3717e,2024-04-03,190a629a-d4dd-41de-81e9-d97f88a1cbe6,Character,Books,6,402.93,2417.58,4ef6f639-2a4a-4230-b831-623c09fcb86e,Kirk Dean,Brazil
5ca17b87-1eb5-4ea0-aa43-530721b49a11,2024-07-04,71a629b6-ddfb-4d3b-baa7-bea500d6e310,Reality,Electronics,16,225.98,3615.68,1cc3f250-146c-44f6-a731-5871b8e4a408,Elizabeth Castro,Paraguay
0f81e036-74b8-4002-8591-df680c97a243,2024-05-20,3c0d512f-7de5-4a88-ac46-c27f3fbd5749,Hotel,Clothing,8,480.15,3841.2,549394eb-6119-4d1f-a08f-c4de125ca58e,Brent Blake,New Zealand
c9329999-77be-467b-84ac-e15bdcd6ca03,2023-11-24,2e3eb023-7d84-4640-a0a6-79f012ef4e2f,Campaign,Electronics,19,105.69,2008.11,1cddb130-51c4-412b-a567-57f835e04766,Steve Weaver,Solomon Islands
6253712e-9e7c-495a-a08d-537508ba1ee4,2024-09-06,ea628a68-8145-40a6-b10f-37fe080cbc2d,Central,Food,1,89.98,89.98,6123045d-7381-4b02-8319-323f9dfc056a,Daniel Calderon,New Caledonia
0f63d488-8993-4b91-9eef-91e17a76d483,2023-11-19,4f239d4e-9062-4325-978a-1e6873d421ad,Throughout,Electronics,16,276.88,4430.08,8121db93-1e41-45c4-a203-8883c80e9443,Jodi Butler,Cote d'Ivoire
9e02a9f2-f687-48d8-8826-e613fb1a256a,2024-05-14,47893368-8c2c-4559-9f20-330b0bd11894,Protect,Books,18,25.84,465.12,704d1358-8254-4728-9dc5-f94bb619e5c1,Joseph Cabrera,Congo
9115819c-e859-4dd5-bf54-00807949aed6,2024-01-18,0a3d7d88-16ba-445f-b14e-aadab93a25e8,Unit,Furniture,5,403.85,2019.25,be736da8-284e-4a25-8044-70bc47b4387f,Elizabeth Garcia,Monaco
12bc8290-4c8a-41c6-a6de-8ba74c64abee,2024-09-16,4f0c284d-e85a-4f03-9f5e-1b95c6203f28,Nor,Electronics,16,468.76,7500.16,3e8b6e12-cc10-4230-b533-89e1a7ae0b70,Donna Price,South Georgia and the South Sandwich Islands
e7468824-f724-467e-ada4-9faddd563ba9,2024-08-09,b3b77027-0f00-4cbb-8a65-b51781692239,Tough,Food,15,367.6,5514.0,c73b36d5-1520-447b-b88c-6fdaa25a850d,Leroy Harrington,Macao
359df2d5-56a0-4fba-b2c6-d32d305d1195,2024-03-29,0d250f1a-aaea-4d0b-8ea5-ad73e466c628,Consider,Books,5,480.31,2401.55,45bdc381-8f33-46a9-85a1-dd5716032a5c,Misty Johnston,Madagascar
b20e2340-04a4-4c67-909b-744809ef3435,2024-02-29,c0c21060-f6c6-49fe-b8cb-058ddc812d3f,Easy,Furniture,9,443.99,3995.91,c0805b33-0679-47ff-879f-c0beb9923496,Carl Terrell,Eritrea
fe53d479-dcc9-44d4-825e-9d7ef00a3fbe,2024-01-17,bdf9b4f6-9c92-4181-ac42-6d8e0e5c80fb,Analysis,Clothing,12,33.29,399.48,259cb386-1bdd-4ff9-9afa-5c7512c338cc,Wendy Obrien,Anguilla
d550d902-7d62-419e-8937-7e66a61eed16,2024-01-02,4ebab490-5fb0-4cfb-8183-4a3ad9bad9bf,Change,Furniture,3,133.82,401.46,7205c030-d6b9-4ace-a567-cf07bb200b9b,Dylan Francis,Pitcairn Islands
1b953873-26b1-4610-8852-d0b79d331510,2024-06-24,f1b19df4-6a3d-44a3-8983-23ab283fde64,Top,Clothing,15,166.21,2493.15,2883ba61-d928-422f-aa1a-c1ec752ac89d,Jonathan Landry,Andorra
f4d32f38-32b6-4c67-8a9c-e94656281846,2024-01-06,cc317750-5c1b-4969-b376-7b19e41355f3,Teach,Clothing,7,8.58,60.06,e9520f66-8949-4450-b113-b508fc2b9980,Adrian Hebert,Liechtenstein
0e25ed4b-08d2-4039-8f28-232e28434515,2024-05-24,4ea831fd-800e-4429-a8de-1c4fe1d662c2,Authority,Furniture,17,471.14,8009.38,6b0030ee-6fc5-4a79-8cea-77672960a1eb,Brandon Macias,Cook Islands
a132f6a7-6350-4872-858a-01202803d6b7,2024-02-20,c4c03a5a-754f-441f-bfa5-7e0556557378,Study,Food,1,193.91,193.91,22507b6a-dd98-468d-ba08-a2ef8180ecec,Margaret Jackson,Netherlands
53feea82-15a5-43be-90c2-fc99061f7a21,2024-01-07,491c2212-c7f8-4a80-9de0-281a503bdee3,Free,Food,20,109.24,2184.8,525e796f-baf5-49f6-85e2-020db36b59ed,Brandy Love,Azerbaijan
3b1c1d78-59e9-4140-b3e7-33b87cf3779f,2024-04-17,928d2cd0-a116-42f2-8d6d-508c14d23532,Consumer,Furniture,2,482.14,964.28,2f8f0100-5add-4544-904a-c8b32da56553,Kenneth Le,Afghanistan
60db311e-0d87-41f9-a995-3f35057a4f8c,2023-12-30,00f7ceac-da6a-4756-8d7e-62b9ef0cdc86,Create,Furniture,10,459.34,4593.4,f0cf2ac8-f122-4d26-a37b-ff4c999d5121,Jeffery Zamora,Qatar
c5a1f85b-503c-4656-ae95-abe7c3d7062a,2023-10-26,c7e740cc-9615-4f09-8d70-7e45db21ca8d,Move,Books,5,180.29,901.45,0dfaf374-f868-416e-bbe7-3583c8367647,Tammy Sloan,Maldives
b70e6a5f-e4d5-43b0-8523-2b312ec6dddb,2024-06-19,2424fbdf-4422-4aad-8e01-8a913dc27bc8,Hit,Furniture,7,375.36,2627.52,eedec5b2-ce54-44a5-9ecd-27c8554821cc,Daniel Lee,Norway
70323429-de32-4aff-acb5-dde7f3613eb9,2024-06-11,2040df14-b16d-4fab-a8b1-05c80afa6d31,Toward,Electronics,15,317.4,4761.0,f896e454-dd1b-45ee-82da-dbdb7c4e2d9c,Andrew Huff,Kuwait
8822ccd6-1010-4187-8c91-3e539e9a9448,2024-03-14,2eec8f72-ac56-4992-82bc-2a1925f8810c,Position,Clothing,18,136.21,2451.78,b242d283-3206-480d-a5ed-8b2abd13c4d9,Ashley Tucker,Jamaica
91bdfa88-52b1-4577-bb54-b09c89e94c0d,2024-10-01,0d317901-2370-4fc0-a397-46dff81fee90,Phone,Clothing,3,432.11,1296.33,286ff354-e097-467e-af31-afd850b3844e,Raymond Howell,Lao People's Democratic Republic
e258137e-d9aa-4d10-beb3-71649c1866b4,2024-08-27,1786c01a-b53f-4199-95b7-ed7c68c88208,Particularly,Furniture,2,273.56,547.12,cbbcf3e0-db46-4bf1-9e44-ef391e2ce365,Jonathan Stephens,Cote d'Ivoire
160c8aea-7b79-47af-b0ea-6c1fc8695a69,2024-01-18,4dc26513-9b12-4811-8d09-4a0c0115146f,Hope,Food,13,19.6,254.8,51a9ec06-cf9b-4a39-b111-9fdab51c1b42,Whitney Brown,Nigeria
13545202-2b9a-4d0a-9f01-72ee491561fd,2024-02-19,422113a6-2b2f-4acc-b226-85c50ce32f02,Tonight,Books,5,297.81,1489.05,3446654a-8519-4159-a17b-82384d1ab775,Joseph Hutchinson,Sweden
16f76e7b-6d4b-49cc-93c4-184e6b58a2cf,2023-10-14,29954f8a-c755-4c31-9586-9fe6f625a421,Others,Books,14,87.77,1228.78,2d205ed0-54a4-4fd5-ad28-da4a4298595d,Emily Weaver,Pakistan
8c79848f-39f5-4ac7-9731-04d1db62183f,2024-09-12,073fd549-d295-471f-8155-9fdac11e5dda,Civil,Food,3,38.71,116.13,69e038eb-6a17-4892-b0d4-fe4794090475,Omar Curtis,Gibraltar
0b76cd64-a539-4bfc-9d6c-c5e753b66557,2024-06-25,9f51ec5a-bdb5-48d7-add5-bbfdb0b57eca,Consider,Electronics,11,323.78,3561.58,7e9171fe-9188-45ab-81c6-989820d47a2c,Raymond Walls,Bermuda
0d8cd7f4-27fa-43a5-b14c-280066e854a7,2024-05-25,c185bc34-138d-4372-8e1e-47dc5440f618,More,Clothing,4,441.86,1767.44,8e2c93cf-a3d0-4a48-b78f-d23e6141e9b3,Karen Bennett,Czech Republic
1e520211-3034-4b88-b0d4-dbf663d7c36b,2024-06-26,cae716cb-1da1-44fe-913c-bffa8ba89578,Light,Books,4,18.36,73.44,bc0a2591-09bd-4eea-8327-35fa0b056bfb,Alyssa Foster,Saint Martin
beb21c18-4de4-4bbf-a3c1-ac55d15c0b25,2024-09-14,c7015704-96cf-4b0c-9f85-88ba2c60706b,Long,Books,16,448.52,7176.32,9c986efd-dc0d-48c7-ae75-fd9655f62862,Edward Hernandez,Burkina Faso
d83dc265-d8f1-476c-a9cb-3f476a3024ea,2024-06-18,488dce72-3519-4503-8cf1-fc03e8378d7a,Half,Books,2,239.87,479.74,0592b1a6-5c5d-417b-9e25-bed6087e289d,Peter Morton PhD,Reunion
446b8d93-cf82-49d6-9beb-5341dcc9781c,2024-01-25,ea588d66-c6a1-40a6-9561-39b0c50dd14c,Study,Food,18,397.75,7159.5,962994fe-5969-4da1-9cbd-d759412e6c33,Bryan Morgan,Saint Kitts and Nevis
3b0bf3e3-e4f8-4dcb-8b9a-735a89783aaa,2024-08-17,6eeb34ed-f4fb-4c33-9e63-657a8b764a76,Campaign,Clothing,6,242.02,1452.12,375faac2-4ad9-4bef-b029-486491312211,Andrew Jennings,Colombia
47acc693-2bb9-4198-9b40-7774366e7267,2023-12-08,0385fe0a-bd04-4754-bea0-0f781828a897,Drug,Electronics,4,120.59,482.36,c6b5cb25-86fb-4077-bb9f-ef2785ad9757,Nathan Watson,Nepal
b0fe4e48-c017-4f85-9b95-92e1da16f9c8,2023-10-31,d1bfde20-ee59-4c21-a977-ccc655c79fad,Trial,Food,17,487.63,8289.71,4bacc860-111a-4026-aea2-4fbe6125b6d4,Mary Olson,Ethiopia
5fc737a2-5736-424d-a6bc-860a088064d8,2024-07-17,44da7a64-e472-4549-b44c-c9e6e2018bde,Stuff,Clothing,7,300.32,2102.24,e78e2d31-3920-47cf-8e59-3f3452ecaf8c,Latasha Estrada,Congo
0eefe4d4-8453-4f78-b8dc-5496bbd6bbcf,2024-01-10,9435130e-8142-4305-b857-b63ea9e9330f,Man,Clothing,11,453.13,4984.43,2c0d42fc-ed65-4f95-b77f-3678f505b4e4,Jennifer Myers,Brazil
c21b9e0b-2a86-4b64-98a9-b7bbfc07472b,2024-06-26,049c1e23-a961-4975-a8d2-11e9f8e2233d,Worker,Clothing,12,244.02,2928.24,144fca47-4388-45aa-a67c-6185b066d578,Nicholas Barber,Estonia
d0febcdc-8b79-4f32-b543-3e935fdc47a8,2024-06-24,8fba3f20-9c77-4d7a-9733-7ebb219c501b,Yourself,Furniture,3,443.79,1331.37,17be49ed-6052-4c89-82f3-55a6ffc2e5da,Mrs. Kelli Castro,Jersey
a2eed9c7-d20c-4c10-b493-d13cd939360e,2023-11-13,d63eafb2-f5fe-47ae-b90e-321450011b16,Why,Books,7,181.1,1267.7,fce58ac7-94a2-41e9-bbea-2ced60f97994,Charles Cannon,Azerbaijan
dd11db88-88ec-4ea1-9b26-0b49e26a46f1,2024-04-11,fcdfb9b7-f415-4747-82b3-5d2b5bafdb80,Magazine,Clothing,10,420.39,4203.9,b5729a77-2e3b-4573-973b-6b21b3b297cb,Jamie Harris,Iraq
4ad7f048-e4f9-4009-bf9d-ee9a4a452326,2024-01-29,75ace6e1-1203-49fd-97f0-994a7a382b89,Sea,Books,6,247.81,1486.86,bd4ab7eb-ca4e-4ad6-a783-7b8baf0d5bd1,Eric Yoder,Liberia
5c594f36-e5ca-4fb5-955d-402421ad5014,2024-03-03,fe6d39e4-f676-4c12-994b-3e7d83f0080f,Cause,Food,20,293.2,5864.0,64f40072-e5cd-46ad-9b59-51798466d864,Melissa Bowman,Rwanda
f536ecaa-9676-472f-9bcc-8ed7c3af00ea,2024-06-02,61b75cd3-af3e-488f-bb6c-2ba49338aa50,Local,Electronics,5,361.78,1808.9,c470f155-7425-45c0-8991-9e7bb26c4db9,Diane Kelly,Slovakia (Slovak Republic)
321314c4-f32e-49c0-a785-6b0c9479b2fd,2024-03-02,690ca23a-6a74-4820-86c0-7abdf8d7d004,Within,Clothing,4,122.8,491.2,20ae1d00-194c-4c00-a425-7e8aa542945d,Carl White,Botswana
1c5aef52-7e8e-4cee-a8aa-d96dc55b745a,2024-08-30,c3d8bc67-f4da-43f4-acf4-7bf1fccad6ba,Individual,Books,16,74.52,1192.32,7ba9ea96-3b6d-4cc9-8589-c13b18db30b2,Michelle Cowan,Antarctica (the territory South of 60 deg S)
dc3420d8-4c76-4de5-bce9-b0cd7e63bc89,2024-07-21,21b0dcd7-bbdd-42be-8c07-8ddc615572c2,Want,Books,7,226.57,1585.99,f8fae1aa-73ef-4b7f-b6d8-7acd88c81d7a,Calvin Carroll,Italy
a66cac6c-45c9-4f9a-969a-e6b5c61fda3f,2024-06-19,6c61a0a2-eb92-4868-a1fa-219e8dfb5f71,Side,Electronics,19,240.89,4576.91,873ad40f-5894-4d98-8331-8d61cdc7b6a3,Kelly Myers,Algeria
73772c90-2cdf-41b5-81e9-23caff5bed1a,2024-03-01,002e5f6f-3a67-48cd-8065-149cc34bbef9,Together,Clothing,16,177.58,2841.28,e8cbaea8-1647-4051-9334-06842a868a3b,Erin Johnson,San Marino
5679c0ef-1c4e-4fef-b682-77e04e8d25e3,2024-03-24,8f78b6dd-3113-4aea-a8eb-6dc90144c059,Country,Electronics,17,143.79,2444.43,88d3d66c-9026-4c50-8308-3144fe19b5b4,Julie Martinez,French Southern Territories
48a26140-d054-442d-97c0-ef104cc48bec,2024-07-26,28254025-397c-4068-aac5-a5dab797f706,Oil,Furniture,20,24.18,483.6,fa2be548-4ec2-495b-82cb-7d4a6c2aba07,Brandon Anderson,Saint Martin
d9906a10-b00c-45bb-998e-84cdbbe564d3,2024-03-31,dca2163c-ca07-41be-a6a0-b888c374e52a,Step,Food,16,210.5,3368.0,883d18be-eabe-4ea8-b482-5432037e455e,Kelsey Castro,Cape Verde
49570f23-6ac9-42d0-9f00-c79836d97504,2023-12-20,69fcef2b-f283-448c-abee-a4bf5c833de4,Finally,Food,8,325.74,2605.92,0457d685-3946-49c5-8edb-80c066d1c45d,Gary Hayes,Guatemala
06cfdad0-09be-472c-a4cb-55ec4e1be9fb,2024-05-21,e3f0d129-988f-458d-a30d-ae6df43e551a,Already,Books,19,481.84,9154.96,cb6a8e27-d33b-4e3e-9333-5a923ea6b42e,Andres Torres,Israel
b179c8bb-4847-4272-bc85-d9ed8fa468e5,2024-09-20,6a751f91-e537-4bf9-a2f1-1b5f8260c56f,Only,Clothing,13,155.26,2018.38,375ee778-fbd4-49a3-ab56-8200b1c294d1,Brian Davis,Taiwan
0ec9bc8e-4f9b-4359-a150-7dabc0779918,2023-12-23,7bac4c7c-8e03-425c-8657-21b8f591efe0,Few,Electronics,13,492.22,6398.86,ed70879c-f2e5-4b59-b609-191054059b6e,Mark Webb,Dominican Republic
d4303a82-2fc0-4d50-891a-f676a67cf959,2024-03-14,f5cc8030-d614-49a0-9e54-c86ffaef649f,Source,Clothing,2,272.84,545.68,5e7ba566-8aa9-4a23-a265-fc0f5b854766,Dan Watts,Taiwan
846a5f23-cee6-4783-aeac-52ab728b5d08,2024-09-10,d3d949cc-fb52-4c08-8969-662dd02e5c75,A,Electronics,3,293.87,881.61,66ae2a11-3737-4a25-a9ff-a57d98a191e2,David Wilkins,Isle of Man
3d5f6133-9994-43c7-b13b-e1ae758a595c,2023-11-12,bc2ed07b-cd17-4960-bf60-6838b56951fc,Professional,Books,4,342.7,1370.8,edf356a0-9b23-43bb-90e9-5fc68edd604d,Crystal Harris,Mongolia
9979565a-6602-45c1-872a-d2f42f254676,2023-11-07,5f594288-7e10-4016-8864-ac551a36baff,Step,Food,8,37.92,303.36,02c8e284-cb82-46de-a238-0b9be375a85b,Mrs. Stephanie Collins,Angola
67c0ac6c-ede9-4c6c-90c0-fb890a37cca6,2024-01-23,0e85ba65-eae2-47a8-b2e3-273c5d7ef5f1,West,Electronics,5,53.25,266.25,663558d4-02c8-46ec-8a37-fe6b4a81e932,Katherine Wilkins,Cote d'Ivoire
68edc5f8-0dd6-4c0e-b8b0-c502e30df0a2,2024-06-27,cd8f308a-f2b4-4967-838f-71821515587b,Instead,Clothing,12,356.29,4275.48,19bc7dde-a110-4e96-b4f2-e16c0e5d5d45,Autumn Vincent,Kenya
ef3b36e8-c22b-4c90-b9da-bcf8cfc5be53,2024-04-17,c9891fe1-d7fd-4fb5-8ade-a6ab28a9540e,Society,Clothing,19,177.95,3381.05,f36ba6d0-ae3d-4b54-b3ef-4163a89ef03b,Lisa Alvarez,Jamaica
61b76f16-79b4-4318-b699-aeb35f0e145f,2024-09-23,1fa08aef-c571-4bc7-9b71-381255de6837,So,Food,1,278.14,278.14,78763064-97d4-45f0-b15c-2e22d1f3bf98,Darrell White,Saint Martin
215b1796-bab8-4635-9e4e-dcb986f44a70,2024-09-11,b0769131-d7bd-48b9-8df1-2dedc94daa5c,Price,Furniture,1,121.37,121.37,66f4f319-636c-4281-ad93-321e93bc853d,Elizabeth Garcia,Puerto Rico
d2e821f7-5750-492a-bf98-95e8033a4043,2024-01-13,3ddc6eb0-a22f-44bf-9dca-664d7207fb13,Adult,Furniture,1,190.71,190.71,02362458-5a8f-4dce-bf48-47e11463c449,Edward Thompson,Serbia
bff2118d-8ab0-4165-a2de-14f76c8c1e0b,2024-05-08,2e883aa4-369e-403a-a85f-4423d79ea33c,Necessary,Books,7,477.62,3343.34,bf76c7a2-9256-4a1e-871f-9fa56e6ee725,Daniel Johnson,Senegal
cb2f9090-4e38-48d0-9689-a0eb801dfe86,2024-04-01,bf870141-357b-4a85-b5b2-64177eff3e9b,Miss,Furniture,10,333.02,3330.2,4cf25650-1ef9-4e4f-b646-3718703b1f63,Amy Burgess,Netherlands Antilles
1430cce5-95d9-40bc-9881-9ab88a44d6c5,2024-02-22,46cd80a5-c745-4ef0-ad6a-db4bf1772935,Often,Food,15,88.38,1325.7,10aee6c3-4ddf-47f9-b935-d03b5ef08a54,Lisa Robinson,Iran
9ab68449-abb5-44ef-bc2d-089b89d5b95c,2024-08-18,7a6d7c0a-af49-4d44-89d8-003d6aef13ae,Pm,Clothing,10,15.7,157.0,5672b0e9-8e86-488f-80b6-22e88d9284f5,Mark Miller,Bolivia
f509b7cb-2c12-4420-8d8e-ea2f07fee6e7,2024-02-04,63004748-d05e-4317-8db4-f24de5aa5102,Call,Clothing,20,182.25,3645.0,1ca113f2-c675-4784-b01b-eb36ece243b2,William Blackburn,Liechtenstein
6848e3f2-afcb-483b-93ad-4d5461211ee0,2024-04-28,a63d198b-617b-41bf-804a-e178361ddc39,Exist,Clothing,2,63.52,127.04,8b308862-1fec-479d-8f80-b1bcbda37017,Paul Stewart,France
adaa78e1-00c1-469a-a9a6-9f37122199e9,2024-09-03,3bd78360-f380-407f-a8e4-1b908ba66da1,Message,Electronics,15,488.63,7329.45,9db47070-3a2c-4a20-bdf0-86c0b15ba955,Barry Robinson,Yemen
b2618636-a584-4139-8371-53bf56d31df5,2024-01-25,d7eff9e8-48e9-40a2-afaa-1bd2bd6cd83f,Reflect,Furniture,16,319.03,5104.48,f206036a-910a-4340-893f-a17b904496e8,Lisa Farrell,French Polynesia
625756da-7b8d-4762-b9d3-b39b395a95f9,2024-09-08,95ab2a96-f093-4785-9a1f-5c8527fdbdbc,Student,Electronics,8,232.55,1860.4,95d9649a-7d23-48e3-8d29-f37f3c7dabfd,Shannon Davis,Namibia
59e6eed3-43fb-4258-abb9-94c533a22322,2024-01-13,58883365-8f39-434e-bc9a-4f8ef4908457,Peace,Books,16,412.15,6594.4,bece2c53-7b38-4f35-b159-c314a065aec5,Lynn Cook,Belarus
9c1e23f3-add4-43c3-a7b5-e129aef1e68a,2024-01-29,513cf1cd-2d16-4d99-9eb0-1c864371bfea,Capital,Electronics,4,261.08,1044.32,134aaecb-2a96-4dfa-bb21-a0b4d03400d3,Sarah Robinson,Uruguay
dc14f2c7-516e-4329-bbb8-72f056033717,2024-06-29,922695a7-288c-4a27-9944-68031dadded7,Region,Furniture,11,319.15,3510.65,bad0fbc5-7c0a-42f6-8e88-cd340a129998,Belinda Rodriguez,French Polynesia
5c053b6a-4707-4600-8dbc-abfc97654e09,2024-07-03,385f3b25-578e-4e70-9147-1a9f4cf9252c,Value,Furniture,17,292.01,4964.17,4e51070a-7bea-465b-9fd5-cd50f147389b,Sarah Wallace,Suriname
b0005a25-23e0-474f-a2e8-de4a7785bbb9,2024-08-03,8bcd8e83-a537-4f38-9e28-f82deb50d380,Laugh,Clothing,17,217.4,3695.8,4540a4d2-715f-4df0-b05b-8528be799a94,Kari Lopez,North Macedonia
9bf49c2d-f313-4bde-a7c0-0eb4d95c1110,2024-07-11,17e09ebe-65d5-4181-b460-0bf487986bbe,Traditional,Clothing,9,148.94,1340.46,42ce4727-cee8-41e0-8c06-ebee0e85c41e,Jennifer Evans,Anguilla
0743946c-5064-4946-9c4a-954fb003b4b5,2024-08-02,cd5b11d5-0132-4794-96bf-5d34eab0ea9f,Campaign,Books,11,99.42,1093.62,db452ef1-c99f-482f-9316-c6240713b4dd,Brandi Foster,Malaysia
93573706-64f0-4a1a-b776-1bbe4e4b5c41,2024-08-05,4b3bce16-8f9e-4f82-8ba0-4e8cfbcaa4ca,Officer,Books,14,184.6,2584.4,b9876bd8-81de-4d5f-843c-90207f25a364,William Leach,Solomon Islands
55d66172-5ba0-495a-a2ad-aae266baf406,2024-07-15,e3dacda5-50ed-442e-93f5-59410d9dcb1c,Arm,Books,19,132.01,2508.19,38363e64-4933-4542-983d-c66b16e1c6b0,Theodore Fields,Cayman Islands
65e2a8d6-0184-486d-8b4d-5255d522f2fa,2024-08-02,3aa692a9-0e6b-4bc8-a739-f4260c31f6d0,Power,Furniture,19,77.45,1471.55,d0529c73-53f6-4b96-b38c-124044f3381d,Stacey Dunn,Lao People's Democratic Republic
dcc0db3e-b1a4-4a23-8b96-77f7999a015c,2024-07-02,a635a1a6-b101-4d3a-8786-d83e9d168ca1,Throughout,Electronics,2,456.5,913.0,26974ae2-f122-4726-ae59-865a63e2f585,Loretta Kelly,Eritrea
cd45e77d-6cf9-4c33-b936-c3381dc9855e,2024-06-29,8d8fd3e3-d359-4e67-b0cd-7f3718078b87,Important,Clothing,20,17.38,347.6,ad297e26-9347-4d16-be51-c91b6828e36a,Faith Johnson,Uruguay
eadc7a24-7e32-4c65-9c3f-0ba5cf80eded,2024-03-31,5af7b9f1-4582-4135-a0b0-7cdb19bca2ba,Choice,Furniture,14,74.2,1038.8,e32a5cfe-1df3-4d89-93ed-65548de7a5cd,Elizabeth Francis,Costa Rica
